	TF	FBgn	Symbol	Score
37653	FBgn0010768_2	FBgn0085450	Snoo	15.254
37654	FBgn0010768_2	FBgn0085450	Snoo	15.254
37655	FBgn0010768_2	FBgn0085450	Snoo	15.254
37656	FBgn0010768_2	FBgn0003502	Btk29A	15.254
37657	FBgn0010768_2	FBgn0264083	CR43752	15.254
37658	FBgn0010768_2	FBgn0003502	Btk29A	15.254
37659	FBgn0010768_2	FBgn0032087	CG9568	15.254
37660	FBgn0010768_2	FBgn0265002	CG44153	15.254
37661	FBgn0010768_2	FBgn0032280	CG17105	15.254
37662	FBgn0010768_2	FBgn0032281	CG17107	15.254
37663	FBgn0010768_2	FBgn0051869	CG31869	15.254
37664	FBgn0010768_2	FBgn0011676	Nos	15.254
37665	FBgn0010768_2	FBgn0011676	Nos	15.254
37666	FBgn0010768_2	FBgn0265674	CR44481	15.254
37667	FBgn0010768_2	FBgn0265809	CR44598	15.254
37668	FBgn0010768_2	FBgn0265808	CR44597	15.254
37669	FBgn0010768_2	FBgn0265809	CR44598	15.254
37670	FBgn0010768_2	FBgn0265808	CR44597	15.254
37671	FBgn0010768_2	FBgn0051814	CG31814	15.254
37672	FBgn0010768_2	FBgn0016930	Dyrk2	15.254
37673	FBgn0010768_2	FBgn0250844	CG4218	15.254
37674	FBgn0010768_2	FBgn0259213	CG42313	15.254
37675	FBgn0010768_2	FBgn0028888	CG4168	15.254
37676	FBgn0010768_2	FBgn0041183	Tep1	15.254
37677	FBgn0010768_2	FBgn0001991	Ca	15.254
37678	FBgn0010768_2	FBgn0261999	CG42817	15.254
37679	FBgn0010768_2	FBgn0032587	CG5953	15.254
37680	FBgn0010768_2	FBgn0259735	CG42389	15.254
37681	FBgn0010768_2	FBgn0032600	BuGZ	15.254
37682	FBgn0010768_2	FBgn0023096	btv	15.254
37683	FBgn0010768_2	FBgn0032656	CG5674	15.254
37684	FBgn0010768_2	FBgn0000636	Fas3	15.254
37685	FBgn0010768_2	FBgn0015380	drl	15.254
37686	FBgn0010768_2	FBgn0263873	sick	15.254
37687	FBgn0010768_2	FBgn0264443	CG43861	15.254
37688	FBgn0010768_2	FBgn0266214	CR44909	15.254
37689	FBgn0010768_2	FBgn0051612	CG31612	15.254
37690	FBgn0010768_2	FBgn0032988	Tif	15.254
37691	FBgn0010768_2	FBgn0039972	CG17018	15.254
37692	FBgn0005694_3	FBgn0020622	Pi3K21B	16.3421
37693	FBgn0005694_3	FBgn0031258	CG4297	16.3421
37694	FBgn0005694_3	FBgn0263256	CG43394	16.3421
37695	FBgn0005694_3	FBgn0031990	PAPLA1	16.3421
37696	FBgn0005694_3	FBgn0031501	CG17261	16.3421
37697	FBgn0005694_3	FBgn0052982	CG32982	16.3421
37698	FBgn0005694_3	FBgn0015791	Rab14	16.3421
37699	FBgn0005694_3	FBgn0001970	Pgant35A	16.3421
37700	FBgn0005694_3	FBgn0266428	CR43463	16.3421
37701	FBgn0259172_2	FBgn0003310	S	15.2537
37702	FBgn0259172_2	FBgn0261509	haf	15.2537
37703	FBgn0259172_2	FBgn0015600	toc	15.2537
37704	FBgn0259172_2	FBgn0000721	for	15.2537
37705	FBgn0259172_2	FBgn0010473	tutl	15.2537
37706	FBgn0259172_2	FBgn0016660	H15	15.2537
37707	FBgn0259172_2	FBgn0266904	CR45364	15.2537
37708	FBgn0259172_2	FBgn0041092	tai	15.2537
37709	FBgn0259172_2	FBgn0267252	Ggamma30A	15.2537
37710	FBgn0259172_2	FBgn0085395	Shawl	15.2537
37711	FBgn0259172_2	FBgn0032151	nAChRalpha6	15.2537
37712	FBgn0259172_2	FBgn0032156	CG13124	15.2537
37713	FBgn0259172_2	FBgn0083945	CG34109	15.2537
37714	FBgn0259172_2	FBgn0265002	CG44153	15.2537
37715	FBgn0259172_2	FBgn0032210	CYLD	15.2537
37716	FBgn0259172_2	FBgn0266303	CR44968	15.2537
37717	FBgn0259172_2	FBgn0051721	Trim9	15.2537
37718	FBgn0259172_2	FBgn0032362	spz4	15.2537
37719	FBgn0259172_2	FBgn0023407	B4	15.2537
37720	FBgn0259172_2	FBgn0028509	CenG1A	15.2537
37721	FBgn0259172_2	FBgn0028888	CG4168	15.2537
37722	FBgn0259172_2	FBgn0032629	beat	15.2537
37723	FBgn0259172_2	FBgn0262018	CadN2	15.2537
37724	FBgn0259172_2	FBgn0045852	ham	15.2537
37725	FBgn0259172_2	FBgn0264443	CG43861	15.2537
37726	FBgn0020309	FBgn0016660	H15	15.6697
37727	FBgn0020309	FBgn0003716	tkv	15.6697
37728	FBgn0036179_2	FBgn0028481	CG4341	16.1857
37729	FBgn0036179_2	FBgn0086758	chinmo	16.1857
37730	FBgn0036179_2	FBgn0041111	lilli	16.1857
37731	FBgn0036179_2	FBgn0051774	fred	16.1857
37732	FBgn0036179_2	FBgn0031702	fusl	16.1857
37733	FBgn0036179_2	FBgn0031725	DIP	16.1857
37734	FBgn0036179_2	FBgn0053531	Ddr	16.1857
37735	FBgn0036179_2	FBgn0266366	CR45014	16.1857
37736	FBgn0036179_2	FBgn0264815	Pde1c	16.1857
37737	FBgn0036179_2	FBgn0032395	CG6734	16.1857
37738	FBgn0036179_2	FBgn0000114	bru1	16.1857
37739	FBgn0036179_2	FBgn0262475	bru2	16.1857
37740	FBgn0036179_2	FBgn0262475	bru2	16.1857
37741	FBgn0036179_2	FBgn0043841	vir	16.1857
37742	FBgn0036179_2	FBgn0259176	bun	16.1857
37743	FBgn0036179_2	FBgn0259984	kuz	16.1857
37744	FBgn0036179_2	FBgn0032536	Ance	16.1857
37745	FBgn0036179_2	FBgn0003016	osp	16.1857
37746	FBgn0036179_2	FBgn0028516	ZnT35C	16.1857
37747	FBgn0036179_2	FBgn0261804	CG42750	16.1857
37748	FBgn0036179_2	FBgn0265680	CR44487	16.1857
37749	FBgn0036179_2	FBgn0032782	Rab9	16.1857
37750	FBgn0036179_2	FBgn0260000	CG17570	16.1857
37751	FBgn0036179_2	FBgn0266214	CR44909	16.1857
37752	FBgn0036179_2	FBgn0032966	CG1421	16.1857
37753	FBgn0086910	FBgn0010473	tutl	15.8889
37754	FBgn0086910	FBgn0259213	CG42313	15.8889
37755	FBgn0038787_2	FBgn0010263	Rbp9	16.4268
37756	FBgn0038787_2	FBgn0003386	Shaw	16.4268
37757	FBgn0038787_2	FBgn0032910	CG9265	16.4268
37758	FBgn0038787_2	FBgn0261804	CG42750	16.4268
37759	FBgn0020309_2	FBgn0031413	CG9967	16.2414
37760	FBgn0020309_2	FBgn0031414	eys	16.2414
37761	FBgn0020309_2	FBgn0000547	ed	16.2414
37762	FBgn0020309_2	FBgn0259735	CG42389	16.2414
37763	FBgn0020309_2	FBgn0261648	salm	16.2414
37764	FBgn0020309_2	FBgn0032439	Ref2	16.2414
37765	FBgn0020309_2	FBgn0032456	MRP	16.2414
37766	FBgn0020309_2	FBgn0261563	wb	16.2414
37767	FBgn0020309_2	FBgn0263049	let	16.2414
37768	FBgn0086910_2	FBgn0004611	Plc21C	16.0656
37769	FBgn0086910_2	FBgn0003963	ush	16.0656
37770	FBgn0086910_2	FBgn0031294	IA	16.0656
37771	FBgn0086910_2	FBgn0265999	CR44773	16.0656
37772	FBgn0086910_2	FBgn0031778	CR9162	16.0656
37773	FBgn0086910_2	FBgn0263354	CG42784	16.0656
37774	FBgn0086910_2	FBgn0283651	CG46301	16.0656
37775	FBgn0086910_2	FBgn0003016	osp	16.0656
37776	FBgn0086910_2	FBgn0265000	CR44151	16.0656
37777	FBgn0086910_2	FBgn0259735	CG42389	16.0656
37778	FBgn0086910_2	FBgn0040985	CG6115	16.0656
37779	FBgn0086910_2	FBgn0265542	CR44392	16.0656
37780	FBgn0086910_2	FBgn0261671	tweek	16.0656
37781	FBgn0010768	FBgn0053196	dpy	16.5149
37782	FBgn0010768	FBgn0031738	CG9171	16.5149
37783	FBgn0010768	FBgn0051635	CG31635	16.5149
37784	FBgn0010768	FBgn0031855	CG11221	16.5149
37785	FBgn0010768	FBgn0085450	Snoo	16.5149
37786	FBgn0010768	FBgn0041092	tai	16.5149
37787	FBgn0010768	FBgn0032151	nAChRalpha6	16.5149
37788	FBgn0010768	FBgn0032330	Samuel	16.5149
37789	FBgn0010768	FBgn0264442	ab	16.5149
37790	FBgn0010768	FBgn0032456	MRP	16.5149
37791	FBgn0010768	FBgn0259984	kuz	16.5149
37792	FBgn0010768	FBgn0032694	MESR3	16.5149
37793	FBgn0010768	FBgn0015380	drl	16.5149
37794	FBgn0010768	FBgn0031975	Tg	16.5149
37795	FBgn0010768	FBgn0011272	RpL13	16.5149
37796	FBgn0010768	FBgn0015400	kek2	16.5149
37797	FBgn0010768	FBgn0032521	CG7110	16.5149
37798	FBgn0010768	FBgn0028509	CenG1A	16.5149
37799	FBgn0010768	FBgn0283651	CG46301	16.5149
37800	FBgn0010768	FBgn0260446	GABA	16.5149
37801	FBgn0010768	FBgn0085370	Pde11	16.5149
37802	FBgn0010768	FBgn0024245	dnt	16.5149
37803	FBgn0010768	FBgn0000464	Lar	16.5149
37804	FBgn0010768	FBgn0267964	CG46244	16.5149
37805	FBgn0010768	FBgn0011638	La	16.5149
37806	FBgn0010768	FBgn0003475	spir	16.5149
37807	FBgn0010768	FBgn0051619	nolo	16.5149
37808	FBgn0020309	FBgn0000497	ds	15.6606
37809	FBgn0020309	FBgn0085450	Snoo	15.6606
37810	FBgn0020309	FBgn0028509	CenG1A	15.6606
37811	FBgn0020309	FBgn0259213	CG42313	15.6606
37812	FBgn0020309	FBgn0053531	Ddr	15.6606
37813	FBgn0020309	FBgn0085450	Snoo	15.6606
37814	FBgn0020309	FBgn0262475	bru2	15.6606
37815	FBgn0020309	FBgn0263649	CR43640	15.6606
37816	FBgn0020309	FBgn0261563	wb	15.6606
37817	FBgn0086910	FBgn0085450	Snoo	15.8788
37818	FBgn0086910	FBgn0003502	Btk29A	15.8788
37819	FBgn0086910	FBgn0041789	Pax	15.8788
37820	FBgn0038787_2	FBgn0265804	CR44593	16.4146
37821	FBgn0038787_2	FBgn0259958	Sfp24F	16.4146
37822	FBgn0038787_2	FBgn0031603	CG15432	16.4146
37823	FBgn0036179_2	FBgn0266521	stai	16.1714
37824	FBgn0036179_2	FBgn0031799	Pez	16.1714
37825	FBgn0020309	FBgn0259735	CG42389	15.6514
37826	FBgn0020309	FBgn0053282	CG33282	15.6422
37827	FBgn0020309	FBgn0000547	ed	15.6422
37828	FBgn0020309	FBgn0031866	Nlg2	15.6422
37829	FBgn0020309	FBgn0051721	Trim9	15.6422
37830	FBgn0020309	FBgn0032439	Ref2	15.6422
37831	FBgn0020309	FBgn0283651	CG46301	15.6422
37832	FBgn0039905_2	FBgn0020445	E23	14.746
37833	FBgn0039905_2	FBgn0264887	CR44078	14.746
37834	FBgn0039905_2	FBgn0031602	CG15431	14.746
37835	FBgn0039905_2	FBgn0267727	Pen	14.746
37836	FBgn0039905_2	FBgn0259176	bun	14.746
37837	FBgn0039905_2	FBgn0262160	CG9932	14.746
37838	FBgn0039905_2	FBgn0263354	CG42784	14.746
37839	FBgn0039905_2	FBgn0023407	B4	14.746
37840	FBgn0039905_2	FBgn0051774	fred	14.746
37841	FBgn0039905_2	FBgn0003607	Su	14.746
37842	FBgn0010768	FBgn0031571	bark	16.505
37843	FBgn0010768	FBgn0031888	Pvf2	16.505
37844	FBgn0010768	FBgn0086758	chinmo	16.505
37845	FBgn0010768	FBgn0031602	CG15431	16.505
37846	FBgn0010768	FBgn0031736	CG11030	16.505
37847	FBgn0010768	FBgn0031865	Nha1	16.505
37848	FBgn0010768	FBgn0259735	CG42389	16.505
37849	FBgn0010768	FBgn0266214	CR44909	16.505
37850	FBgn0005694_3	FBgn0032151	nAChRalpha6	16.3158
37851	FBgn0038787_2	FBgn0086758	chinmo	16.4024
37852	FBgn0038787_2	FBgn0041092	tai	16.4024
37853	FBgn0038787_2	FBgn0032330	Samuel	16.4024
37854	FBgn0038787_2	FBgn0031736	CG11030	16.4024
37855	FBgn0038787_2	FBgn0032151	nAChRalpha6	16.4024
37856	FBgn0038787_2	FBgn0032818	CG10628	16.4024
37857	FBgn0038787_2	FBgn0032817	CG10631	16.4024
37858	FBgn0086910_2	FBgn0031568	CG10019	16.0492
37859	FBgn0086910_2	FBgn0085450	Snoo	16.0492
37860	FBgn0086910_2	FBgn0032439	Ref2	16.0492
37861	FBgn0086910_2	FBgn0259984	kuz	16.0492
37862	FBgn0086910_2	FBgn0032593	Trpgamma	16.0492
37863	FBgn0086910_2	FBgn0259735	CG42389	16.0492
37864	FBgn0020309	FBgn0032840	sNPF	15.633
37865	FBgn0020309_2	FBgn0261509	haf	16.2241
37866	FBgn0020309_2	FBgn0041111	lilli	16.2241
37867	FBgn0020309_2	FBgn0032021	CG7781	16.2241
37868	FBgn0020309_2	FBgn0259822	Ca	16.2241
37869	FBgn0020309_2	FBgn0259735	CG42389	16.2241
37870	FBgn0020309_2	FBgn0263355	CG31688	16.2241
37871	FBgn0020309_2	FBgn0266902	CR45362	16.2241
37872	FBgn0020309_2	FBgn0086758	chinmo	16.2241
37873	FBgn0020309_2	FBgn0031518	CG3277	16.2241
37874	FBgn0020309_2	FBgn0266521	stai	16.2241
37875	FBgn0020309_2	FBgn0085450	Snoo	16.2241
37876	FBgn0020309_2	FBgn0028875	nAChRalpha5	16.2241
37877	FBgn0036179_2	FBgn0031294	IA	16.1571
37878	FBgn0036179_2	FBgn0085407	Pvf3	16.1571
37879	FBgn0036179_2	FBgn0003502	Btk29A	16.1571
37880	FBgn0036179_2	FBgn0266209	CR44904	16.1571
37881	FBgn0036179_2	FBgn0263873	sick	16.1571
37882	FBgn0086910	FBgn0051690	CG31690	15.8586
37883	FBgn0086910	FBgn0265685	CR44492	15.8586
37884	FBgn0086910	FBgn0261871	dpr2	15.8586
37885	FBgn0086910	FBgn0043841	vir	15.8586
37886	FBgn0259172_2	FBgn0263870	CR43717	15.2388
37887	FBgn0259172_2	FBgn0004583	ex	15.2388
37888	FBgn0259172_2	FBgn0002543	robo2	15.2388
37889	FBgn0259172_2	FBgn0000721	for	15.2388
37890	FBgn0259172_2	FBgn0031759	lid	15.2388
37891	FBgn0259172_2	FBgn0031760	Tsp26A	15.2388
37892	FBgn0259172_2	FBgn0266521	stai	15.2388
37893	FBgn0259172_2	FBgn0031866	Nlg2	15.2388
37894	FBgn0259172_2	FBgn0085427	CG34398	15.2388
37895	FBgn0259172_2	FBgn0023407	B4	15.2388
37896	FBgn0259172_2	FBgn0259735	CG42389	15.2388
37897	FBgn0259172_2	FBgn0261278	grp	15.2388
37898	FBgn0259172_2	FBgn0032600	BuGZ	15.2388
37899	FBgn0259172_2	FBgn0020503	CLIP	15.2388
37900	FBgn0259172_2	FBgn0045852	ham	15.2388
37901	FBgn0259172_2	FBgn0000464	Lar	15.2388
37902	FBgn0259172_2	FBgn0064225	RpL5	15.2388
37903	FBgn0010768	FBgn0010323	Gsc	16.495
37904	FBgn0010768	FBgn0267007	CR45451	16.495
37905	FBgn0010768	FBgn0266359	CR45007	16.495
37906	FBgn0010768	FBgn0051713	Apf	16.495
37907	FBgn0010768	FBgn0032166	CG4619	16.495
37908	FBgn0010768	FBgn0020258	ppk	16.495
37909	FBgn0010768	FBgn0261804	CG42750	16.495
37910	FBgn0020309	FBgn0264895	RapGAP1	15.6239
37911	FBgn0020309	FBgn0028644	beat	15.6239
37912	FBgn0038787_2	FBgn0003475	spir	16.3902
37913	FBgn0038787_2	FBgn0010453	Wnt4	16.3902
37914	FBgn0038787_2	FBgn0011676	Nos	16.3902
37915	FBgn0038787_2	FBgn0250907	Cht10	16.3902
37916	FBgn0020309	FBgn0032629	beat	15.6147
37917	FBgn0086910	FBgn0031627	CG15630	15.8485
37918	FBgn0086910	FBgn0031888	Pvf2	15.8485
37919	FBgn0086910	FBgn0041789	Pax	15.8485
37920	FBgn0005694_3	FBgn0051774	fred	16.3026
37921	FBgn0005694_3	FBgn0015623	Cpr	16.3026
37922	FBgn0005694_3	FBgn0031820	Daxx	16.3026
37923	FBgn0005694_3	FBgn0031885	Mnn1	16.3026
37924	FBgn0005694_3	FBgn0016977	spen	16.3026
37925	FBgn0005694_3	FBgn0261938	mtRNApol	16.3026
37926	FBgn0005694_3	FBgn0031301	CG14339	16.3026
37927	FBgn0005694_3	FBgn0264087	Slob	16.3026
37928	FBgn0005694_3	FBgn0032130	CG3838	16.3026
37929	FBgn0005694_3	FBgn0011305	Rsf1	16.3026
37930	FBgn0005694_3	FBgn0032536	Ance	16.3026
37931	FBgn0005694_3	FBgn0001994	crp	16.3026
37932	FBgn0005694_3	FBgn0045852	ham	16.3026
37933	FBgn0036179_2	FBgn0262475	bru2	16.1429
37934	FBgn0036179_2	FBgn0003016	osp	16.1429
37935	FBgn0036179_2	FBgn0003896	tup	16.1429
37936	FBgn0036179_2	FBgn0028979	tio	16.1429
37937	FBgn0010768	FBgn0051973	Cda5	16.4851
37938	FBgn0010768	FBgn0086758	chinmo	16.4851
37939	FBgn0010768	FBgn0041111	lilli	16.4851
37940	FBgn0010768	FBgn0015600	toc	16.4851
37941	FBgn0010768	FBgn0085422	CG34393	16.4851
37942	FBgn0010768	FBgn0085423	CG34394	16.4851
37943	FBgn0010768	FBgn0041092	tai	16.4851
37944	FBgn0010768	FBgn0032151	nAChRalpha6	16.4851
37945	FBgn0010768	FBgn0032151	nAChRalpha6	16.4851
37946	FBgn0010768	FBgn0051721	Trim9	16.4851
37947	FBgn0010768	FBgn0264815	Pde1c	16.4851
37948	FBgn0010768	FBgn0028425	JhI	16.4851
37949	FBgn0010768	FBgn0032404	RpL7	16.4851
37950	FBgn0010768	FBgn0085193	CG34164	16.4851
37951	FBgn0010768	FBgn0000114	bru1	16.4851
37952	FBgn0010768	FBgn0000114	bru1	16.4851
37953	FBgn0010768	FBgn0259984	kuz	16.4851
37954	FBgn0010768	FBgn0003016	osp	16.4851
37955	FBgn0010768	FBgn0263568	mir	16.4851
37956	FBgn0010768	FBgn0003896	tup	16.4851
37957	FBgn0010768	FBgn0000464	Lar	16.4851
37958	FBgn0010768	FBgn0267964	CG46244	16.4851
37959	FBgn0010768	FBgn0032857	CG10947	16.4851
37960	FBgn0010768	FBgn0266214	CR44909	16.4851
37961	FBgn0010768	FBgn0085422	CG34393	16.4851
37962	FBgn0010768	FBgn0031573	CG3407	16.4851
37963	FBgn0010768	FBgn0011603	ine	16.4851
37964	FBgn0010768	FBgn0031630	CG15629	16.4851
37965	FBgn0010768	FBgn0003716	tkv	16.4851
37966	FBgn0010768	FBgn0003502	Btk29A	16.4851
37967	FBgn0010768	FBgn0267252	Ggamma30A	16.4851
37968	FBgn0010768	FBgn0032132	CG4382	16.4851
37969	FBgn0010768	FBgn0051721	Trim9	16.4851
37970	FBgn0010768	FBgn0264815	Pde1c	16.4851
37971	FBgn0010768	FBgn0032455	Pih1D1	16.4851
37972	FBgn0010768	FBgn0259735	CG42389	16.4851
37973	FBgn0010768	FBgn0266491	SclA	16.4851
37974	FBgn0010768	FBgn0266492	SclB	16.4851
37975	FBgn0010768	FBgn0010300	brat	16.4851
37976	FBgn0010768	FBgn0000464	Lar	16.4851
37977	FBgn0010768	FBgn0267964	CG46244	16.4851
37978	FBgn0010768_2	FBgn0266322	CR44987	15.2381
37979	FBgn0010768_2	FBgn0031213	galectin	15.2381
37980	FBgn0010768_2	FBgn0085201	CG34172	15.2381
37981	FBgn0010768_2	FBgn0031431	CG3515	15.2381
37982	FBgn0010768_2	FBgn0264363	CG43815	15.2381
37983	FBgn0010768_2	FBgn0051774	fred	15.2381
37984	FBgn0010768_2	FBgn0051774	fred	15.2381
37985	FBgn0010768_2	FBgn0051660	smog	15.2381
37986	FBgn0010768_2	FBgn0261836	Msp300	15.2381
37987	FBgn0010768_2	FBgn0085407	Pvf3	15.2381
37988	FBgn0010768_2	FBgn0031906	CG5160	15.2381
37989	FBgn0010768_2	FBgn0031905	gudu	15.2381
37990	FBgn0010768_2	FBgn0020497	emb	15.2381
37991	FBgn0010768_2	FBgn0011259	Sema	15.2381
37992	FBgn0010768_2	FBgn0011259	Sema	15.2381
37993	FBgn0010768_2	FBgn0003209	raw	15.2381
37994	FBgn0010768_2	FBgn0259822	Ca	15.2381
37995	FBgn0010768_2	FBgn0032414	CG17211	15.2381
37996	FBgn0010768_2	FBgn0051759	CG31759	15.2381
37997	FBgn0010768_2	FBgn0000114	bru1	15.2381
37998	FBgn0010768_2	FBgn0259176	bun	15.2381
37999	FBgn0010768_2	FBgn0264894	CG44085	15.2381
38000	FBgn0010768_2	FBgn0028509	CenG1A	15.2381
38001	FBgn0010768_2	FBgn0016930	Dyrk2	15.2381
38002	FBgn0010768_2	FBgn0000317	ck	15.2381
38003	FBgn0010768_2	FBgn0011274	Dif	15.2381
38004	FBgn0010768_2	FBgn0013810	Dhc36C	15.2381
38005	FBgn0010768_2	FBgn0262018	CadN2	15.2381
38006	FBgn0010768_2	FBgn0250867	CG42238	15.2381
38007	FBgn0038787_2	FBgn0032634	Rpb11	16.378
38008	FBgn0038787_2	FBgn0020503	CLIP	16.378
38009	FBgn0038787_2	FBgn0032090	CG9582	16.378
38010	FBgn0038787_2	FBgn0259176	bun	16.378
38011	FBgn0020309_2	FBgn0031530	pgant2	16.2069
38012	FBgn0020309_2	FBgn0031736	CG11030	16.2069
38013	FBgn0020309_2	FBgn0051721	Trim9	16.2069
38014	FBgn0020309_2	FBgn0003016	osp	16.2069
38015	FBgn0020309_2	FBgn0010473	tutl	16.2069
38016	FBgn0020309_2	FBgn0259735	CG42389	16.2069
38017	FBgn0005694_3	FBgn0032882	Ns4	16.2895
38018	FBgn0005694_3	FBgn0032883	CG9323	16.2895
38019	FBgn0005694_3	FBgn0051708	DIP	16.2895
38020	FBgn0005694_3	FBgn0265812	CR44601	16.2895
38021	FBgn0086910_2	FBgn0031359	Rim2	16.0328
38022	FBgn0086910_2	FBgn0000256	capu	16.0328
38023	FBgn0086910_2	FBgn0262546	CR43100	16.0328
38024	FBgn0086910_2	FBgn0032151	nAChRalpha6	16.0328
38025	FBgn0086910_2	FBgn0283651	CG46301	16.0328
38026	FBgn0086910_2	FBgn0032694	MESR3	16.0328
38027	FBgn0086910	FBgn0011207	pelo	15.8384
38028	FBgn0086910	FBgn0051710	CG31710	15.8384
38029	FBgn0086910	FBgn0002023	Lim3	15.8384
38030	FBgn0010768	FBgn0000497	ds	16.4752
38031	FBgn0010768	FBgn0031530	pgant2	16.4752
38032	FBgn0010768	FBgn0000721	for	16.4752
38033	FBgn0010768	FBgn0000256	capu	16.4752
38034	FBgn0010768	FBgn0053196	dpy	16.4752
38035	FBgn0010768	FBgn0031627	CG15630	16.4752
38036	FBgn0010768	FBgn0261836	Msp300	16.4752
38037	FBgn0010768	FBgn0032048	Dh31	16.4752
38038	FBgn0010768	FBgn0032151	nAChRalpha6	16.4752
38039	FBgn0010768	FBgn0267828	Fatp	16.4752
38040	FBgn0010768	FBgn0051814	CG31814	16.4752
38041	FBgn0010768	FBgn0028509	CenG1A	16.4752
38042	FBgn0010768	FBgn0283651	CG46301	16.4752
38043	FBgn0010768	FBgn0283440	solo	16.4752
38044	FBgn0010768	FBgn0024183	vig	16.4752
38045	FBgn0010768	FBgn0283442	vas	16.4752
38046	FBgn0010768	FBgn0262018	CadN2	16.4752
38047	FBgn0010768	FBgn0058006	CG40006	16.4752
38048	FBgn0010768	FBgn0058006	CG40006	16.4752
38049	FBgn0010768	FBgn0031413	CG9967	16.4752
38050	FBgn0010768	FBgn0031414	eys	16.4752
38051	FBgn0010768	FBgn0031629	Clect27	16.4752
38052	FBgn0010768	FBgn0016920	nompC	16.4752
38053	FBgn0010768	FBgn0085409	CG34380	16.4752
38054	FBgn0010768	FBgn0045038	Proc	16.4752
38055	FBgn0010768	FBgn0051760	CG31760	16.4752
38056	FBgn0010768	FBgn0032637	CG5050	16.4752
38057	FBgn0010768	FBgn0032946	nrv3	16.4752
38058	FBgn0010768	FBgn0278598	CR46268	16.4752
38059	FBgn0010768	FBgn0058006	CG40006	16.4752
38060	FBgn0038787_2	FBgn0264370	CR43822	16.3659
38061	FBgn0038787_2	FBgn0264363	CG43815	16.3659
38062	FBgn0038787_2	FBgn0031903	Wnt10	16.3659
38063	FBgn0038787_2	FBgn0004242	Syt1	16.3659
38064	FBgn0036179_2	FBgn0260451	CG14042	16.1286
38065	FBgn0036179_2	FBgn0260470	SP555	16.1286
38066	FBgn0036179_2	FBgn0264442	ab	16.1286
38067	FBgn0036179_2	FBgn0032719	CG17321	16.1286
38068	FBgn0027339	FBgn0051973	Cda5	17.2411
38069	FBgn0027339	FBgn0051973	Cda5	17.2411
38070	FBgn0027339	FBgn0016977	spen	17.2411
38071	FBgn0027339	FBgn0266557	kis	17.2411
38072	FBgn0027339	FBgn0031238	CG3645	17.2411
38073	FBgn0027339	FBgn0031258	CG4297	17.2411
38074	FBgn0027339	FBgn0003963	ush	17.2411
38075	FBgn0027339	FBgn0003963	ush	17.2411
38076	FBgn0027339	FBgn0010323	Gsc	17.2411
38077	FBgn0027339	FBgn0000497	ds	17.2411
38078	FBgn0027339	FBgn0000497	ds	17.2411
38079	FBgn0027339	FBgn0266323	CR44988	17.2411
38080	FBgn0027339	FBgn0000497	ds	17.2411
38081	FBgn0027339	FBgn0028481	CG4341	17.2411
38082	FBgn0027339	FBgn0028481	CG4341	17.2411
38083	FBgn0027339	FBgn0031294	IA	17.2411
38084	FBgn0027339	FBgn0003310	S	17.2411
38085	FBgn0027339	FBgn0003310	S	17.2411
38086	FBgn0027339	FBgn0016926	Pino	17.2411
38087	FBgn0027339	FBgn0259229	CG42329	17.2411
38088	FBgn0027339	FBgn0263321	CG43402	17.2411
38089	FBgn0027339	FBgn0051935	CG31935	17.2411
38090	FBgn0027339	FBgn0261509	haf	17.2411
38091	FBgn0027339	FBgn0086758	chinmo	17.2411
38092	FBgn0027339	FBgn0086758	chinmo	17.2411
38093	FBgn0027339	FBgn0264494	CG17646	17.2411
38094	FBgn0027339	FBgn0031367	c	17.2411
38095	FBgn0027339	FBgn0262275	mir	17.2411
38096	FBgn0027339	FBgn0031374	Wdr62	17.2411
38097	FBgn0027339	FBgn0031374	Wdr62	17.2411
38098	FBgn0027339	FBgn0031374	Wdr62	17.2411
38099	FBgn0027339	FBgn0031374	Wdr62	17.2411
38100	FBgn0027339	FBgn0051940	tRNA	17.2411
38101	FBgn0027339	FBgn0031384	CG4238	17.2411
38102	FBgn0027339	FBgn0031384	CG4238	17.2411
38103	FBgn0027339	FBgn0053516	dpr3	17.2411
38104	FBgn0027339	FBgn0264864	CR44055	17.2411
38105	FBgn0027339	FBgn0053516	dpr3	17.2411
38106	FBgn0027339	FBgn0053516	dpr3	17.2411
38107	FBgn0027339	FBgn0031413	CG9967	17.2411
38108	FBgn0027339	FBgn0031414	eys	17.2411
38109	FBgn0027339	FBgn0031413	CG9967	17.2411
38110	FBgn0027339	FBgn0031414	eys	17.2411
38111	FBgn0027339	FBgn0031413	CG9967	17.2411
38112	FBgn0027339	FBgn0031414	eys	17.2411
38113	FBgn0027339	FBgn0000490	dpp	17.2411
38114	FBgn0027339	FBgn0264434	CR43852	17.2411
38115	FBgn0027339	FBgn0031441	CG9962	17.2411
38116	FBgn0027339	FBgn0264434	CR43852	17.2411
38117	FBgn0027339	FBgn0031441	CG9962	17.2411
38118	FBgn0027339	FBgn0004242	Syt1	17.2411
38119	FBgn0027339	FBgn0264369	CR43821	17.2411
38120	FBgn0027339	FBgn0004242	Syt1	17.2411
38121	FBgn0027339	FBgn0031461	daw	17.2411
38122	FBgn0027339	FBgn0031465	CG3123	17.2411
38123	FBgn0027339	FBgn0283531	Duox	17.2411
38124	FBgn0027339	FBgn0031474	CG2991	17.2411
